Site.name,Site.ID,Site.Code,Depth,Reef.type,Photo Name,Anemone,Corallimorph,Bare rock,Acropora,Bleached Acropora,Bleached Coral,Colourful bleaching,Coral,Sponge,Halimeda,Other Algae,Turf,Crustose coralline algae,Rubble,Sand,Soft Coral,Dead Standing Coral,Other live,Diseased coral,Shadow,Tape,Wand,Sum.excl.TWS
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_08.jpg,0,0,58.6,0,0,0,0,6.9,20.7,0,0,0,3.4,0,0,0,10.3,0,0,3.3,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_09.jpg,0,0,55.2,0,0,0,0,20.7,3.4,0,0,0,13.8,6.9,0,0,0,0,0,0,3.3,0,100
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_10.jpg,0,0,75,0,0,0,0,14.3,7.1,0,0,0,0,0,0,0,3.6,0,0,0,6.7,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_01.jpg,0,0,23.3,0,0,0,0,20,0,0,0,3.3,30,23.3,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_02.jpg,0,0,6.7,13.3,0,0,0,30,0,3.3,0,0,43.3,3.3,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_03.jpg,0,0,3.3,13.3,0,0,0,20,0,10,0,0,43.3,10,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_04.jpg,0,0,3.3,6.7,0,0,0,23.3,0,10,0,0,53.3,3.3,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_05.jpg,0,0,6.9,10.3,0,0,0,10.3,0,6.9,0,0,62.1,3.4,0,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_06.jpg,0,0,3.4,0,0,0,0,24.1,0,20.7,0,10.3,34.5,6.9,0,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_07.jpg,0,0,7.1,0,0,0,0,17.9,0,28.6,7.1,3.6,21.4,14.3,0,0,0,0,0,6.7,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_08.jpg,0,0,6.9,24.1,0,0,0,31,0,13.8,0,0,24.1,0,0,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_09.jpg,0,0,6.9,6.9,0,0,0,34.5,0,0,0,0,51.7,0,0,0,0,0,0,3.3,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep1_10.jpg,0,0,6.7,0,0,0,0,46.7,0,13.3,0,0,26.7,3.3,3.3,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_01.jpg,0,0,6.7,3.3,0,0,0,26.7,0,6.7,0,43.3,13.3,0,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_02.jpg,0,0,0,0,0,0,0,51.7,0,13.8,0,10.3,20.7,0,0,0,0,3.4,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_03.jpg,0,0,0,0,0,0,0,17.2,0,3.4,0,13.8,44.8,20.7,0,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_04.jpg,0,0,0,0,0,0,0,31,3.4,6.9,0,6.9,20.7,24.1,6.9,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_05.jpg,0,0,10.7,0,0,0,0,10.7,0,17.9,0,7.1,50,3.6,0,0,0,0,0,3.3,3.3,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_06.jpg,0,0,3.3,0,0,0,0,23.3,0,16.7,0,6.7,23.3,26.7,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_07.jpg,0,0,10.3,0,0,0,0,20.7,0,10.3,0,10.3,13.8,34.5,0,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_08.jpg,0,0,3.4,0,0,0,0,24.1,0,17.2,0,3.4,51.7,0,0,0,0,0,0,3.3,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_09.jpg,0,0,3.4,0,0,0,0,41.4,3.4,24.1,0,13.8,10.3,3.4,0,0,0,0,0,3.3,0,0,100
Mundoo kandu,MK,2022_MK_10m,10m,Channel,MK_10m_Rep2_10.jpg,0,0,17.9,0,0,0,0,3.6,0,10.7,0,3.6,35.7,28.6,0,0,0,0,0,0,6.7,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_01.jpg,0,0,0,3.3,0,0,0,36.7,0,46.7,3.3,0,0,6.7,3.3,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_02.jpg,0,0,0,3.3,0,0,0,23.3,0,50,0,3.3,20,0,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_03.jpg,0,0,3.4,3.4,0,0,0,17.2,0,55.2,0,6.9,10.3,0,3.4,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_04.jpg,0,0,6.9,6.9,0,0,0,37.9,0,41.4,0,0,6.9,0,0,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_05.jpg,3.4,0,10.3,3.4,0,0,0,34.5,0,17.2,0,3.4,17.2,6.9,3.4,0,0,0,0,3.3,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_06.jpg,0,0,6.7,10,0,0,0,36.7,0,20,0,3.3,23.3,0,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_07.jpg,0,0,10,20,0,0,0,16.7,0,10,0,3.3,6.7,16.7,16.7,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_08.jpg,0,0,3.4,13.8,0,0,0,41.4,3.4,6.9,10.3,3.4,10.3,6.9,0,0,0,0,0,3.3,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_09.jpg,0,0,6.7,23.3,0,0,0,40,0,20,0,3.3,3.3,3.3,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep1_10.jpg,0,0,0,60,0,0,0,0,3.3,23.3,0,3.3,10,0,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_01.jpg,0,0,24.1,0,0,0,0,0,0,10.3,0,0,10.3,55.2,0,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_02.jpg,0,0,0,3.3,0,0,0,26.7,3.3,53.3,0,3.3,6.7,0,0,0,3.3,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_03.jpg,0,0,10.3,17.2,0,0,0,17.2,0,31,0,3.4,13.8,6.9,0,0,0,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_04.jpg,0,0,6.9,3.4,0,0,0,41.4,0,37.9,0,0,3.4,3.4,0,0,3.4,0,0,0,3.3,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_05.jpg,0,0,3.3,23.3,0,0,0,16.7,3.3,20,0,6.7,13.3,13.3,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_06.jpg,0,0,3.3,6.7,0,0,0,33.3,3.3,33.3,0,0,13.3,3.3,0,0,3.3,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_07.jpg,0,0,16.7,0,0,0,0,3.3,3.3,20,0,13.3,16.7,23.3,3.3,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_08.jpg,0,0,0,10,0,0,0,16.7,3.3,40,0,0,0,13.3,16.7,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_09.jpg,0,0,16.7,0,0,0,0,13.3,6.7,30,0,6.7,10,16.7,0,0,0,0,0,0,0,0,100
Mundoo kandu,MK,2022_MK_15m,15m,Channel,MK_15m_Rep2_10.jpg,0,0,40,0,0,0,0,23.3,10,20,0,0,0,3.3,0,0,0,3.3,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_01.jpg,0,0,10,6.7,0,0,0,56.7,3.3,0,0,0,0,20,0,3.3,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_02.jpg,0,0,20,6.7,0,0,0,53.3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_03.jpg,0,0,26.7,13.3,0,0,0,13.3,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_04.jpg,0,0,43.3,0,0,0,0,23.3,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,99.9
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_05.jpg,0,0,36.7,3.3,0,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_06.jpg,0,0,56.7,3.3,0,0,0,13.3,0,0,0,0,0,26.7,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_07.jpg,0,0,20,0,0,0,0,6.7,0,0,0,0,0,60,6.7,0,6.7,0,0,0,0,0,100.1
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_08.jpg,0,0,6.7,0,0,0,0,3.3,0,0,0,0,0,30,50,0,10,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_09.jpg,0,0,10,0,0,0,0,3.3,0,0,0,0,0,86.7,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep1_10.jpg,0,0,30,20,0,0,0,13.3,0,0,0,0,0,36.7,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_01.jpg,0,0,6.9,0,0,0,0,37.9,13.8,0,0,0,0,41.4,0,0,0,0,0,0,3.3,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_02.jpg,0,0,63.3,0,0,0,0,10,0,0,0,0,0,20,0,0,6.7,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_03.jpg,0,0,43.3,6.7,0,0,0,20,3.3,0,0,0,0,3.3,13.3,0,10,0,0,0,0,0,99.9
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_04.jpg,0,0,16.7,3.3,0,0,0,26.7,3.3,0,0,0,0,10,0,0,40,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_05.jpg,0,0,6.9,0,0,0,0,51.7,13.8,0,0,0,0,10.3,0,0,17.2,0,0,3.3,0,0,99.9
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_06.jpg,0,0,26.7,3.3,0,0,0,0,6.7,0,0,0,0,30,3.3,0,30,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_07.jpg,0,0,36.7,10,0,0,0,20,20,0,0,0,0,6.7,0,0,6.7,0,0,0,0,0,100.1
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_08.jpg,0,0,0,10,0,0,0,13.3,3.3,0,0,0,0,0,0,0,73.3,0,0,0,0,0,99.9
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_09.jpg,0,0,10,0,0,0,0,70,0,0,0,0,0,16.7,3.3,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_10m,10m,Inner,OI_10m_Rep2_10.jpg,0,0,16.7,0,0,0,0,0,0,0,0,0,0,70,3.3,0,10,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_01new.jpg,0,0,60,0,0,0,0,23.3,10,0,0,0,6.7,0,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_02new.jpg,0,0,30,0,0,0,0,46.7,0,0,0,0,0,23.3,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_03new.jpg,0,0,46.7,0,0,0,0,13.3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_04new.jpg,0,0,70.4,0,0,0,0,14.8,7.4,0,0,3.7,3.7,0,0,0,0,0,0,10,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_05new.jpg,0,0,33.3,0,0,0,0,3.7,11.1,0,0,0,51.9,0,0,0,0,0,0,10,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_06new.jpg,0,0,63.3,0,0,0,0,26.7,0,0,0,0,0,6.7,3.3,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_07new.jpg,0,0,46.7,0,0,0,0,33.3,13.3,0,0,0,0,6.7,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_08new.jpg,0,0,70,0,0,0,0,16.7,10,0,0,0,0,0,0,0,0,3.3,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_09new.jpg,0,0,43.3,6.7,0,0,0,13.3,0,0,0,0,0,16.7,20,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep1_10new.jpg,0,0,33.3,0,0,0,0,30,20,0,0,0,3.3,10,0,0,0,3.3,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_01_new.jpg,0,0,6.7,0,0,0,0,53.3,0,0,3.3,0,0,0,36.7,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_02_new.jpg,0,0,83.3,0,0,0,0,0,0,0,0,0,0,6.7,10,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_03_new.jpg,0,0,51.7,0,0,0,0,0,0,0,0,13.8,0,3.4,31,0,0,0,0,0,3.3,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_04_new.jpg,0,0,36.7,0,0,0,0,23.3,0,0,0,3.3,0,13.3,23.3,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_05_new.jpg,0,0,70,0,0,0,0,6.7,10,0,0,0,13.3,0,0,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_06_new.jpg,0,0,16.7,0,0,0,0,53.3,0,0,0,0,0,16.7,13.3,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_07_new.jpg,0,0,43.3,0,0,0,0,6.7,3.3,0,0,0,0,0,40,0,3.3,3.3,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_08_new.jpg,0,0,10,3.3,0,0,0,33.3,3.3,0,0,0,0,0,50,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_09_new.jpg,0,0,40,0,0,0,0,20,0,0,0,0,0,6.7,33.3,0,0,0,0,0,0,0,100
Olhutholhu inside,OI,2022_OI_5m,5m,Inner,OI_5m_Rep2_10_new.jpg,0,0,23.3,0,0,0,0,56.7,0,0,0,0,0,6.7,13.3,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_01.jpg,0,0,6.7,0,0,0,0,6.7,0,0,0,73.3,10,0,0,0,0,3.3,0,0,0,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_02.jpg,0,0,33.3,0,0,0,0,33.3,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_03.jpg,0,0,33.3,0,0,0,0,0,3.3,0,0,26.7,3.3,0,33.3,0,0,0,0,0,0,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_04.jpg,0,0,10,0,0,0,0,0,6.7,0,0,66.7,0,0,16.7,0,0,0,0,0,0,0,100.1
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_05.jpg,0,0,73.3,0,0,0,0,6.7,0,0,0,13.3,0,0,6.7,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_06.jpg,0,0,33.3,0,0,0,0,13.3,0,0,0,53.3,0,0,0,0,0,0,0,0,0,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_07.jpg,0,0,13.3,0,0,0,0,16.7,0,0,0,70,0,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_08.jpg,0,0,23.3,0,0,0,0,3.3,0,0,0,53.3,0,20,0,0,0,0,0,0,0,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_09.jpg,0,0,13.8,0,0,0,0,6.9,10.3,0,0,65.5,0,3.4,0,0,0,0,0,0,3.3,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep1_10.jpg,0,0,56.7,0,0,0,0,6.7,0,0,0,30,0,0,0,0,0,6.7,0,0,0,0,100.1
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_01.jpg,0,0,0,0,0,0,0,0,0,0,0,23.3,0,3.3,73.3,0,0,0,0,0,0,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_02.jpg,0,0,11.5,0,0,0,0,34.6,0,0,0,42.3,0,11.5,0,0,0,0,0,10,3.3,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_03.jpg,0,0,10,0,0,0,0,46.7,0,0,0,0,0,0,43.3,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_04.jpg,0,0,6.7,0,0,0,0,6.7,0,0,0,53.3,3.3,16.7,13.3,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_05.jpg,0,0,34.5,0,0,0,0,10.3,3.4,0,0,48.3,0,3.4,0,0,0,0,0,3.3,0,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_06.jpg,0,0,48.1,0,0,0,0,0,0,0,0,44.4,0,0,3.7,0,0,3.7,0,10,0,0,99.9
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_07.jpg,0,0,75,0,0,0,0,0,4.2,0,0,20.8,0,0,0,0,0,0,0,16.7,3.3,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_08.jpg,0,0,13.3,0,0,0,0,30,0,0,0,56.7,0,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_09.jpg,0,0,17.2,0,0,0,0,41.4,0,0,0,27.6,0,6.9,6.9,0,0,0,0,0,3.3,0,100
Olhuveli corner,OC,2022_OC_10m,10m,Channel,OC_10m_Rep2_10.jpg,0,0,53.3,0,0,0,0,0,3.3,0,0,26.7,0,10,6.7,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_01.jpg,0,0,43.3,0,0,0,0,0,0,0,0,46.7,0,0,10,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_02.jpg,0,0,44.4,0,0,0,0,0,0,0,0,40.7,0,0,14.8,0,0,0,0,10,0,0,99.9
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_03.jpg,0,0,34.5,0,0,0,0,27.6,0,0,0,31,0,3.4,3.4,0,0,0,0,3.3,0,0,99.9
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_04.jpg,0,0,50,0,0,0,0,6.7,0,0,0,43.3,0,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_05.jpg,0,0,41.4,0,0,0,0,3.4,0,0,0,41.4,0,13.8,0,0,0,0,0,3.3,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_06.jpg,0,0,46.7,0,0,0,0,3.3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_07.jpg,0,0,76.7,0,0,0,0,20,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_08.jpg,0,0,16.7,0,0,0,0,76.7,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,100.1
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_09.jpg,0,0,51.7,0,0,0,0,10.3,0,0,0,10.3,0,0,27.6,0,0,0,0,3.3,0,0,99.9
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep1_10.jpg,0,0,6.7,0,0,0,0,6.7,3.3,0,0,73.3,10,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_01.jpg,0,0,13.3,0,0,0,0,46.7,3.3,0,0,36.7,0,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_02.jpg,0,0,33.3,0,0,0,0,6.7,0,0,0,60,0,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_03.jpg,0,0,17.2,0,0,0,0,0,0,0,0,82.8,0,0,0,0,0,0,0,3.3,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_04.jpg,0,0,3.3,0,0,0,0,20,0,0,0,56.7,3.3,0,16.7,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_05.jpg,0,0,6.7,0,0,0,0,36.7,0,0,0,33.3,0,20,3.3,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_06.jpg,0,0,27.6,0,0,0,0,20.7,0,0,0,34.5,0,3.4,13.8,0,0,0,0,0,3.3,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_07.jpg,0,0,26.7,0,0,0,0,3.3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,100
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_08.jpg,0,0,10.3,0,0,0,0,10.3,0,0,0,79.3,0,0,0,0,0,0,0,0,3.3,0,99.9
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_09.jpg,0,0,51.7,0,0,0,0,10.3,0,0,0,37.9,0,0,0,0,0,0,0,0,3.3,0,99.9
Olhuveli corner,OC,2022_OC_15m,15m,Channel,OC_15m_Rep2_10.jpg,0,0,53.3,0,0,0,0,6.7,0,0,0,33.3,0,0,6.7,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_01.jpg,0,0,13.3,10,0,0,0,23.3,13.3,0,0,0,0,26.7,10,0,3.3,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_02.jpg,0,0,20,13.3,0,0,0,33.3,10,0,0,0,0,20,3.3,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_03.jpg,0,0,10,6.7,0,0,0,46.7,0,0,0,3.3,0,23.3,6.7,0,3.3,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_04.jpg,0,0,27.6,17.2,0,0,0,24.1,10.3,0,0,0,0,10.3,6.9,0,3.4,0,0,0,3.3,0,99.8
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_05.jpg,0,0,3.3,3.3,0,0,0,36.7,6.7,0,0,0,0,36.7,13.3,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_06.jpg,0,0,26.7,10,0,0,0,10,23.3,0,0,0,0,16.7,0,0,13.3,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_07.jpg,0,0,10,23.3,0,0,0,23.3,3.3,0,0,0,0,16.7,23.3,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_08.jpg,0,0,3.3,0,0,0,0,3.3,0,0,0,0,0,53.3,40,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_09.jpg,0,0,33.3,6.7,0,0,0,23.3,20,0,0,0,0,16.7,0,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep1_10.jpg,0,0,34.5,20.7,0,0,0,10.3,3.4,0,0,0,0,10.3,17.2,0,3.4,0,0,0,3.3,0,99.8
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_01.jpg,0,0,43.3,0,0,0,0,13.3,3.3,0,0,0,0,36.7,3.3,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_02.jpg,0,0,23.3,3.3,0,0,0,3.3,3.3,0,0,0,0,60,3.3,0,3.3,0,0,0,0,0,99.8
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_03.jpg,0,0,30,0,0,0,0,23.3,0,0,0,0,0,23.3,23.3,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_04.jpg,0,0,16.7,3.3,0,0,0,46.7,6.7,0,0,0,0,16.7,10,0,0,0,0,0,0,0,100.1
